name,target,ct,tm1,positive,location,sex,date
1428_M_08052023_13,galbut_2165_2170,26.739,76.690,N,Elm,male,August
1428_M_08052023_14,galbut_2165_2170,26.553,77.261,N,Elm,male,August
1428_M_08052023_15,galbut_2165_2170,28.246,75.834,N,Elm,male,August
1428_M_08052023_16,galbut_2165_2170,27.993,75.976,N,Elm,male,August
1428_M_08052023_17,galbut_2165_2170,18.219,82.532,Y,Elm,male,August
1428_M_08052023_18,galbut_2165_2170,28.779,75.830,N,Elm,male,August
1428_M_08052023_19,galbut_2165_2170,28.968,76.195,N,Elm,male,August
1428_M_08052023_20,galbut_2165_2170,26.537,83.156,Y,Elm,male,August
1428_M_08052023_21,galbut_2165_2170,12.724,83.114,Y,Elm,male,August
1428_M_08052023_22,galbut_2165_2170,28.412,75.696,N,Elm,male,August
1428_M_08052023_23,galbut_2165_2170,17.049,83.373,Y,Elm,male,August
1428_M_08052023_24,galbut_2165_2170,27.870,75.820,N,Elm,male,August
1428_F_08052023_20,galbut_2165_2170,28.090,75.835,N,Elm,female,August
1428_F_08052023_21,galbut_2165_2170,17.949,83.537,Y,Elm,female,August
1428_M_08052023_25,galbut_2165_2170,28.326,83.252,Y,Elm,male,August
1428_M_08052023_26,galbut_2165_2170,19.806,83.393,Y,Elm,male,August
1428_M_08052023_27,galbut_2165_2170,28.360,75.976,N,Elm,male,August
1428_M_08052023_28,galbut_2165_2170,27.341,82.960,Y,Elm,male,August
1428_M_08052023_29,galbut_2165_2170,27.062,83.103,Y,Elm,male,August
1428_M_08052023_30,galbut_2165_2170,28.331,75.911,N,Elm,male,August
1428_M_08052023_31,galbut_2165_2170,28.193,76.053,N,Elm,male,August
1428_M_08052023_32,galbut_2165_2170,25.316,81.830,N,Elm,male,August
1428_M_08052023_33,galbut_2165_2170,27.552,75.696,N,Elm,male,August
1428_F_08132023_22,galbut_2165_2170,28.123,75.549,N,Elm,female,August
1428_F_08132023_23,galbut_2165_2170,24.427,76.690,N,Elm,female,August
1428_F_08132023_24,galbut_2165_2170,16.669,83.535,Y,Elm,female,August
1428_F_08132023_25,galbut_2165_2170,24.758,82.965,Y,Elm,female,August
1428_F_08132023_26,galbut_2165_2170,23.726,82.960,Y,Elm,female,August
1428_F_08132023_27,galbut_2165_2170,24.895,82.960,Y,Elm,female,August
1428_M_08132023_34,galbut_2165_2170,26.930,75.407,N,Elm,male,August
1428_M_08132023_35,galbut_2165_2170,28.524,75.692,N,Elm,male,August
1428_M_08132023_36,galbut_2165_2170,25.632,82.965,Y,Elm,male,August
1428_M_08132023_37,galbut_2165_2170,28.014,83.250,Y,Elm,male,August
1428_M_08132023_38,galbut_2165_2170,27.225,78.539,N,Elm,male,August
1428_M_08132023_39,galbut_2165_2170,21.416,83.103,Y,Elm,male,August
1428_M_08132023_40,galbut_2165_2170,22.168,83.156,Y,Elm,male,August
1428_M_08132023_41,galbut_2165_2170,18.713,83.014,Y,Elm,male,August
1428_M_08132023_42,galbut_2165_2170,15.964,82.686,Y,Elm,male,August
1428_M_08132023_43,galbut_2165_2170,24.108,82.544,Y,Elm,male,August
1428_M_08132023_44,galbut_2165_2170,23.748,82.945,Y,Elm,male,August
Penn_F_1,galbut_2165_2170,25.828,83.148,Y,Pennsylvania,female,Unk
Penn_F_2,galbut_2165_2170,11.347,83.148,Y,Pennsylvania,female,Unk
Penn_F_3,galbut_2165_2170,14.769,83.312,Y,Pennsylvania,female,Unk
Penn_F_4,galbut_2165_2170,18.712,83.024,Y,Pennsylvania,female,Unk
Penn_F_5,galbut_2165_2170,13.418,82.997,Y,Pennsylvania,female,Unk
Penn_F_6,galbut_2165_2170,21.602,76.530,N,Pennsylvania,female,Unk
Penn_F_7,galbut_2165_2170,21.153,83.172,Y,Pennsylvania,female,Unk
Penn_F_8,galbut_2165_2170,13.667,83.316,Y,Pennsylvania,female,Unk
Penn_F_9,galbut_2165_2170,11.794,83.283,Y,Pennsylvania,female,Unk
Penn_F_10,galbut_2165_2170,14.113,83.139,Y,Pennsylvania,female,Unk
Penn_F_11,galbut_2165_2170,22.667,83.126,Y,Pennsylvania,female,Unk
Penn_F_12,galbut_2165_2170,18.505,83.413,Y,Pennsylvania,female,Unk
Penn_M_1,galbut_2165_2170,19.978,83.004,Y,Pennsylvania,male,Unk
Penn_M_2,galbut_2165_2170,20.377,83.004,Y,Pennsylvania,male,Unk
Penn_M_3,galbut_2165_2170,19.546,83.024,Y,Pennsylvania,male,Unk
Penn_M_4,galbut_2165_2170,14.905,83.312,Y,Pennsylvania,male,Unk
Penn_M_5,galbut_2165_2170,15.786,82.997,Y,Pennsylvania,male,Unk
Penn_M_6,galbut_2165_2170,14.202,82.997,Y,Pennsylvania,male,Unk
Penn_M_7,galbut_2165_2170,14.955,83.172,Y,Pennsylvania,male,Unk
Penn_M_8,galbut_2165_2170,24.297,83.172,Y,Pennsylvania,male,Unk
Penn_M_9,galbut_2165_2170,11.718,83.139,Y,Pennsylvania,male,Unk
Penn_M_10,galbut_2165_2170,10.235,83.139,Y,Pennsylvania,male,Unk
Penn_M_11,galbut_2165_2170,23.465,82.982,Y,Pennsylvania,male,Unk
Penn_M_12,galbut_2165_2170,21.700,83.269,Y,Pennsylvania,male,Unk
Penn_M_13,galbut_2165_2170,14.989,83.148,Y,Pennsylvania,male,Unk
Penn_M_14,galbut_2165_2170,20.345,83.004,Y,Pennsylvania,male,Unk
Penn_M_15,galbut_2165_2170,12.292,83.024,Y,Pennsylvania,male,Unk
Penn_M_16,galbut_2165_2170,17.988,83.168,Y,Pennsylvania,male,Unk
Penn_M_17,galbut_2165_2170,13.598,82.997,Y,Pennsylvania,male,Unk
Penn_M_18,galbut_2165_2170,14.333,82.997,Y,Pennsylvania,male,Unk
Penn_M_19,galbut_2165_2170,18.405,75.544,N,Pennsylvania,male,Unk
Penn_M_20,galbut_2165_2170,20.107,83.172,Y,Pennsylvania,male,Unk
ME_F_1,galbut_2165_2170,19.550,83.148,Y,Maine,female,Unk
ME_F_2,galbut_2165_2170,24.304,82.861,Y,Maine,female,Unk
ME_F_3,galbut_2165_2170,17.561,82.880,Y,Maine,female,Unk
ME_F_4,galbut_2165_2170,23.292,78.132,N,Maine,female,Unk
ME_F_5,galbut_2165_2170,19.465,83.141,Y,Maine,female,Unk
ME_F_6,galbut_2165_2170,29.907,82.566,Y,Maine,female,Unk
ME_F_7,galbut_2165_2170,19.253,83.459,Y,Maine,female,Unk
ME_F_8,galbut_2165_2170,25.864,75.544,N,Maine,female,Unk
ME_F_9,galbut_2165_2170,28.894,82.852,Y,Maine,female,Unk
ME_F_10,galbut_2165_2170,25.289,77.103,N,Maine,female,Unk
ME_F_11,galbut_2165_2170,25.932,82.982,Y,Maine,female,Unk
ME_F_12,galbut_2165_2170,19.447,83.269,Y,Maine,female,Unk
ME_M_1,galbut_2165_2170,13.648,83.292,Y,Maine,male,Unk
ME_M_2,galbut_2165_2170,16.395,82.861,Y,Maine,male,Unk
ME_M_3,galbut_2165_2170,22.326,83.312,Y,Maine,male,Unk
ME_M_4,galbut_2165_2170,20.612,83.743,Y,Maine,male,Unk
ME_M_5,galbut_2165_2170,34.041,80.985,N,Maine,male,Unk
ME_M_6,galbut_2165_2170,17.871,74.086,N,Maine,male,Unk
ME_M_7,galbut_2165_2170,19.456,83.603,Y,Maine,male,Unk
ME_M_8,galbut_2165_2170,22.794,82.740,Y,Maine,male,Unk
ME_M_9,galbut_2165_2170,27.359,76.097,N,Maine,male,Unk
ME_M_10,galbut_2165_2170,19.703,83.139,Y,Maine,male,Unk
ME_M_11,galbut_2165_2170,15.928,83.269,Y,Maine,male,Unk
ME_M_12,galbut_2165_2170,30.283,77.955,N,Maine,male,Unk
ME_M_13,galbut_2165_2170,27.111,83.148,Y,Maine,male,Unk
ME_M_14,galbut_2165_2170,19.066,82.573,Y,Maine,male,Unk
ME_M_15,galbut_2165_2170,22.066,75.686,N,Maine,male,Unk
ME_M_16,galbut_2165_2170,31.480,83.168,Y,Maine,male,Unk
ME_M_17,galbut_2165_2170,19.868,83.141,Y,Maine,male,Unk
ME_M_18,galbut_2165_2170,23.091,83.285,Y,Maine,male,Unk
ME_M_19,galbut_2165_2170,20.411,83.172,Y,Maine,male,Unk
ME_M_20,galbut_2165_2170,19.814,83.316,Y,Maine,male,Unk
OH_F_1,galbut_2165_2170,27.722,75.097,N,Ohio,female,Unk
OH_F_2,galbut_2165_2170,22.156,77.110,N,Ohio,female,Unk
OH_F_3,galbut_2165_2170,25.470,75.686,N,Ohio,female,Unk
OH_F_4,galbut_2165_2170,37.666,77.988,N,Ohio,female,Unk
OH_F_5,galbut_2165_2170,23.096,75.092,N,Ohio,female,Unk
OH_M_1,galbut_2165_2170,25.571,77.253,N,Ohio,male,Unk
OH_M_2,galbut_2165_2170,27.659,77.685,N,Ohio,male,Unk
OH_M_3,galbut_2165_2170,26.806,76.837,N,Ohio,male,Unk
OH_M_4,galbut_2165_2170,22.160,75.398,N,Ohio,male,Unk
OH_M_5,galbut_2165_2170,16.700,82.997,Y,Ohio,male,Unk
OH_M_6,galbut_2165_2170,31.743,82.997,Y,Ohio,male,Unk
OH_M_7,galbut_2165_2170,23.953,75.976,N,Ohio,male,Unk
OH_M_8,galbut_2165_2170,29.461,75.544,N,Ohio,male,Unk
OH_M_9,galbut_2165_2170,29.819,77.822,N,Ohio,male,Unk
OH_M_10,galbut_2165_2170,32.139,75.810,N,Ohio,male,Unk
OH_M_11,galbut_2165_2170,31.064,77.093,N,Ohio,male,Unk
OH_M_12,galbut_2165_2170,32.126,77.955,N,Ohio,male,Unk
500_F_082023_1,galbut_2165_2170,29.697,83.198,Y,Linden,female,August
500_F_082023_2,galbut_2165_2170,20.015,83.339,Y,Linden,female,August
500_F_082023_3,galbut_2165_2170,30.825,83.504,Y,Linden,female,August
500_F_082023_4,galbut_2165_2170,29.869,83.221,Y,Linden,female,August
500_F_082023_5,galbut_2165_2170,30.867,83.058,Y,Linden,female,August
500_F_082023_6,galbut_2165_2170,30.003,75.702,N,Linden,female,August
500_F_082023_7,galbut_2165_2170,28.766,83.363,Y,Linden,female,August
500_F_082023_8,galbut_2165_2170,30.973,83.505,Y,Linden,female,August
500_F_082023_9,galbut_2165_2170,13.511,83.470,Y,Linden,female,August
500_F_082023_10,galbut_2165_2170,28.196,83.329,Y,Linden,female,August
500_F_082023_11,galbut_2165_2170,13.336,83.593,Y,Linden,female,August
500_F_082023_12,galbut_2165_2170,26.714,83.451,Y,Linden,female,August
500_M_082023_1,galbut_2165_2170,31.936,83.057,Y,Linden,male,August
500_M_082023_2,galbut_2165_2170,25.971,76.409,N,Linden,male,August
500_M_082023_3,galbut_2165_2170,19.596,83.504,Y,Linden,male,August
500_M_082023_4,galbut_2165_2170,20.529,83.504,Y,Linden,male,August
500_M_082023_5,galbut_2165_2170,20.151,83.341,Y,Linden,male,August
500_M_082023_6,galbut_2165_2170,27.033,74.712,N,Linden,male,August
500_M_082023_7,galbut_2165_2170,19.950,83.505,Y,Linden,male,August
500_M_082023_8,galbut_2165_2170,30.289,83.363,Y,Linden,male,August
500_M_082023_9,galbut_2165_2170,30.485,75.694,N,Linden,male,August
500_M_082023_10,galbut_2165_2170,28.627,83.046,Y,Linden,male,August
500_M_082023_11,galbut_2165_2170,14.012,83.593,Y,Linden,male,August
500_M_082023_12,galbut_2165_2170,30.534,81.756,N,Linden,male,August
500_F_082023_13,galbut_2165_2170,27.953,83.057,Y,Linden,female,August
500_F_082023_14,galbut_2165_2170,29.939,83.057,Y,Linden,female,August
500_F_082023_15,galbut_2165_2170,24.179,83.221,Y,Linden,female,August
500_F_082023_16,galbut_2165_2170,18.752,82.513,Y,Linden,female,August
500_F_082023_17,galbut_2165_2170,28.647,83.058,Y,Linden,female,August
500_F_082023_18,galbut_2165_2170,26.482,82.916,Y,Linden,female,August
500_F_082023_19,galbut_2165_2170,13.434,83.221,Y,Linden,female,August
500_F_082023_20,galbut_2165_2170,29.789,83.221,Y,Linden,female,August
500_F_082023_21,galbut_2165_2170,18.280,83.470,Y,Linden,female,August
500_F_082023_22,galbut_2165_2170,29.718,76.118,N,Linden,female,August
500_F_082023_23,galbut_2165_2170,29.839,83.451,Y,Linden,female,August
500_F_082023_24,galbut_2165_2170,15.035,83.310,Y,Linden,female,August
500_M_082023_13,galbut_2165_2170,14.191,83.198,Y,Linden,male,August
500_M_082023_14,galbut_2165_2170,19.548,83.057,Y,Linden,male,August
500_M_082023_15,galbut_2165_2170,18.531,83.362,Y,Linden,male,August
500_M_082023_16,galbut_2165_2170,17.667,82.796,Y,Linden,male,August
500_M_082023_17,galbut_2165_2170,12.303,82.916,Y,Linden,male,August
500_M_082023_18,galbut_2165_2170,30.953,75.419,N,Linden,male,August
500_M_082023_19,galbut_2165_2170,29.552,82.513,Y,Linden,male,August
500_M_082023_20,galbut_2165_2170,31.350,75.576,N,Linden,male,August
500_M_082023_21,galbut_2165_2170,18.741,83.611,Y,Linden,male,August
500_M_082023_22,galbut_2165_2170,28.819,83.046,Y,Linden,male,August
500_M_082023_23,galbut_2165_2170,12.693,83.451,Y,Linden,male,August
500_M_082023_24,galbut_2165_2170,26.669,83.451,Y,Linden,male,August
500_F_082023_25,galbut_2165_2170,20.711,83.057,Y,Linden,female,August
500_F_082023_26,galbut_2165_2170,14.227,83.057,Y,Linden,female,August
500_F_082023_27,galbut_2165_2170,25.877,74.867,N,Linden,female,August
500_F_082023_28,galbut_2165_2170,13.886,83.221,Y,Linden,female,August
500_F_082023_29,galbut_2165_2170,29.150,83.058,Y,Linden,female,August
500_F_082023_30,galbut_2165_2170,19.821,83.199,Y,Linden,female,August
500_F_082023_31,galbut_2165_2170,21.529,83.363,Y,Linden,female,August
500_F_082023_32,galbut_2165_2170,20.379,83.363,Y,Linden,female,August
500_F_082023_33,galbut_2165_2170,31.592,83.046,Y,Linden,female,August
500_F_082023_34,galbut_2165_2170,27.208,82.904,Y,Linden,female,August
500_F_082023_35,galbut_2165_2170,13.661,83.169,Y,Linden,female,August
500_F_082023_36,galbut_2165_2170,28.894,80.626,N,Linden,female,August
500_M_082023_25,galbut_2165_2170,13.920,83.057,Y,Linden,male,August
500_M_082023_26,galbut_2165_2170,12.848,83.198,Y,Linden,male,August
500_M_082023_27,galbut_2165_2170,16.727,83.362,Y,Linden,male,August
500_M_082023_28,galbut_2165_2170,19.944,83.079,Y,Linden,male,August
500_M_082023_29,galbut_2165_2170,29.630,82.916,Y,Linden,male,August
500_M_082023_30,galbut_2165_2170,18.977,83.199,Y,Linden,male,August
500_M_082023_31,galbut_2165_2170,25.127,83.080,Y,Linden,male,August
500_M_082023_32,galbut_2165_2170,22.402,83.080,Y,Linden,male,August
500_M_082023_33,galbut_2165_2170,25.555,83.046,Y,Linden,male,August
500_M_082023_34,galbut_2165_2170,26.709,83.046,Y,Linden,male,August
500_M_082023_35,galbut_2165_2170,14.486,83.027,Y,Linden,male,August
500_M_082023_36,galbut_2165_2170,30.597,75.540,N,Linden,male,August
500_F_082023_37,galbut_2165_2170,14.363,83.339,Y,Linden,female,August
500_F_082023_38,galbut_2165_2170,27.393,81.925,N,Linden,female,August
500_F_082023_39,galbut_2165_2170,25.619,82.937,Y,Linden,female,August
500_F_082023_40,galbut_2165_2170,14.603,83.221,Y,Linden,female,August
500_F_082023_41,galbut_2165_2170,9.578,82.916,Y,Linden,female,August
500_F_082023_42,galbut_2165_2170,24.558,82.916,Y,Linden,female,August
500_F_082023_43,galbut_2165_2170,29.818,82.938,Y,Linden,female,August
500_F_082023_44,galbut_2165_2170,30.216,82.655,Y,Linden,female,August
500_F_082023_45,galbut_2165_2170,31.270,75.836,N,Linden,female,August
500_M_082023_37,galbut_2165_2170,20.999,83.339,Y,Linden,male,August
500_M_082023_38,galbut_2165_2170,14.178,83.339,Y,Linden,male,August
500_M_082023_39,galbut_2165_2170,27.376,75.434,N,Linden,male,August
500_M_082023_40,galbut_2165_2170,17.025,82.937,Y,Linden,male,August
500_M_082023_41,galbut_2165_2170,30.357,83.058,Y,Linden,male,August
500_M_082023_42,galbut_2165_2170,30.476,82.633,Y,Linden,male,August
500_M_082023_43,galbut_2165_2170,31.223,82.938,Y,Linden,male,August
500_M_082023_44,galbut_2165_2170,30.737,75.859,N,Linden,male,August
500_M_082023_45,galbut_2165_2170,31.064,75.270,N,Linden,male,August
500_M_082023_46,galbut_2165_2170,29.880,75.411,N,Linden,male,August
500_M_082023_47,galbut_2165_2170,22.569,75.258,N,Linden,male,August
500_M_082023_48,galbut_2165_2170,30.106,82.604,Y,Linden,male,August
1020_Wabash_M_08182023_1,RpL32,18.655,85.322,Y,Wabash,male,August
1020_Wabash_M_08182023_2,RpL32,18.468,85.322,Y,Wabash,male,August
1020_Wabash_M_08182023_3,RpL32,19.313,85.319,Y,Wabash,male,August
1020_Wabash_M_08182023_4,RpL32,19.156,85.319,Y,Wabash,male,August
1020_Wabash_M_08182023_5,RpL32,18.708,85.311,Y,Wabash,male,August
1020_Wabash_M_08182023_6,RpL32,19.158,85.311,Y,Wabash,male,August
1020_Wabash_M_08182023_7,RpL32,18.523,85.335,Y,Wabash,male,August
1020_Wabash_M_08182023_8,RpL32,18.373,85.335,Y,Wabash,male,August
1020_Wabash_M_08182023_9,RpL32,18.715,85.321,Y,Wabash,male,August
1020_Wabash_M_08182023_10,RpL32,19.166,85.321,Y,Wabash,male,August
1020_Wabash_M_08182023_11,RpL32,18.987,85.293,Y,Wabash,male,August
1020_Wabash_M_08182023_12,RpL32,19.047,85.293,Y,Wabash,male,August
1020_Wabash_M_08182023_13,RpL32,18.129,85.322,Y,Wabash,male,August
1020_Wabash_M_08182023_14,RpL32,18.603,85.322,Y,Wabash,male,August
1020_Wabash_M_08182023_15,RpL32,19.185,85.177,Y,Wabash,male,August
1020_Wabash_M_08182023_16,RpL32,18.630,85.319,Y,Wabash,male,August
1020_Wabash_M_08182023_17,RpL32,19.208,85.311,Y,Wabash,male,August
1020_Wabash_M_08182023_18,RpL32,18.905,85.311,Y,Wabash,male,August
1020_Wabash_M_08182023_19,RpL32,19.328,85.194,Y,Wabash,male,August
1020_Wabash_M_08182023_20,RpL32,19.030,85.194,Y,Wabash,male,August
1020_Wabash_M_08182023_21,RpL32,18.952,85.321,Y,Wabash,male,August
1020_Wabash_M_08182023_22,RpL32,18.895,85.179,Y,Wabash,male,August
1020_Wabash_M_08182023_23,RpL32,19.096,85.293,Y,Wabash,male,August
1020_Wabash_M_08182023_24,RpL32,18.793,85.293,Y,Wabash,male,August
1020_Wabash_M_08182023_25,RpL32,19.140,85.322,Y,Wabash,male,August
1020_Wabash_M_08182023_26,RpL32,18.713,85.322,Y,Wabash,male,August
1020_Wabash_M_08182023_27,RpL32,19.668,85.177,Y,Wabash,male,August
1020_Wabash_M_08182023_28,RpL32,19.074,85.181,Y,Wabash,female,August
1020_Wabash_M_08182023_29,RpL32,18.520,85.322,Y,Wabash,female,August
1020_Wabash_M_08182023_30,RpL32,19.024,85.177,Y,Wabash,female,August
1020_Wabash_M_08182023_31,RpL32,19.044,85.177,Y,Wabash,female,August
1020_Wabash_M_08182023_32,RpL32,20.288,85.169,Y,Wabash,female,August
1020_Wabash_M_08182023_33,RpL32,18.564,85.169,Y,Wabash,female,August
1020_Wabash_M_08182023_34,RpL32,18.895,85.194,Y,Wabash,female,August
1020_Wabash_M_08182023_35,RpL32,19.218,85.194,Y,Wabash,female,August
1020_Wabash_M_08182023_36,RpL32,18.979,85.038,Y,Wabash,female,August
1020_Wabash_M_08182023_37,RpL32,18.856,85.038,Y,Wabash,female,August
1020_Wabash_M_08182023_38,RpL32,18.877,85.011,Y,Wabash,female,August
1020_Wabash_M_08182023_39,RpL32,19.412,85.152,Y,Wabash,female,August
1020_Wabash_M_08182023_40,RpL32,18.529,85.181,Y,Wabash,female,August
1020_Wabash_M_08182023_41,RpL32,18.298,85.322,Y,Wabash,female,August
1020_Wabash_M_08182023_42,RpL32,18.326,85.177,Y,Wabash,female,August
1020_Wabash_M_08182023_43,RpL32,18.922,85.177,Y,Wabash,female,August
1020_Wabash_M_08182023_44,RpL32,18.825,85.169,Y,Wabash,female,August
1020_Wabash_M_08182023_45,RpL32,18.745,85.169,Y,Wabash,female,August
500_F_092023_82,RpL32,17.922,85.181,Y,Linden,female,September
500_F_092023_83,RpL32,18.451,85.181,Y,Linden,female,September
500_F_092023_84,RpL32,18.633,85.177,Y,Linden,female,September
500_F_092023_85,RpL32,19.636,85.177,Y,Linden,female,September
500_F_092023_86,RpL32,19.422,85.169,Y,Linden,female,September
500_M_092023_105,RpL32,21.881,85.169,Y,Linden,male,September
500_M_092023_106,RpL32,22.349,85.054,Y,Linden,male,September
500_M_092023_107,RpL32,19.076,85.054,Y,Linden,male,September
500_M_092023_108,RpL32,22.253,84.896,Y,Linden,male,September
500_M_092023_109,RpL32,19.731,84.896,Y,Linden,male,September
500_M_092023_110,RpL32,21.832,85.011,Y,Linden,male,September
500_M_092023_111,RpL32,20.998,85.152,Y,Linden,male,September
500_M_092023_112,RpL32,19.720,85.181,Y,Linden,male,September
500_M_092023_113,RpL32,20.990,85.181,Y,Linden,male,September
500_M_092023_114,RpL32,20.306,85.177,Y,Linden,male,September
500_M_092023_115,RpL32,19.068,85.177,Y,Linden,male,September
500_M_092023_116,RpL32,18.930,85.169,Y,Linden,male,September
CVID_08252023_1,RpL32,16.735,85.329,Y,CVID,unk,August
CVID_08252023_2,RpL32,16.816,85.329,Y,CVID,unk,August
CVID_08252023_3,RpL32,17.384,85.352,Y,CVID,unk,August
CVID_08252023_4,RpL32,16.697,85.352,Y,CVID,unk,August
CVID_08252023_5,RpL32,17.201,85.183,Y,CVID,unk,August
CVID_08252023_6,RpL32,17.157,85.183,Y,CVID,unk,August
CVID_08252023_7,RpL32,17.488,85.358,Y,CVID,unk,August
CVID_08252023_8,RpL32,16.489,85.499,Y,CVID,unk,August
CVID_08252023_9,RpL32,18.655,85.319,Y,CVID,unk,August
CVID_08252023_10,RpL32,16.874,85.319,Y,CVID,unk,August
CVID_08252023_11,RpL32,17.188,85.443,Y,CVID,unk,August
CVID_08252023_12,RpL32,16.651,85.585,Y,CVID,unk,August
CVID_08252023_13,RpL32,16.357,85.329,Y,CVID,unk,August
CVID_08252023_14,RpL32,16.995,85.329,Y,CVID,unk,August
CVID_08252023_15,RpL32,16.888,85.352,Y,CVID,unk,August
CVID_08252023_16,RpL32,17.209,85.352,Y,CVID,unk,August
CVID_08252023_17,RpL32,16.897,85.183,Y,CVID,unk,August
CVID_08252023_18,RpL32,16.924,85.183,Y,CVID,unk,August
CVID_08252023_19,RpL32,16.369,85.358,Y,CVID,unk,August
CVID_08252023_20,RpL32,16.111,85.358,Y,CVID,unk,August
CVID_08252023_21,RpL32,16.619,85.319,Y,CVID,unk,August
CVID_08252023_22,RpL32,16.854,85.319,Y,CVID,unk,August
CVID_08252023_23,RpL32,16.400,85.443,Y,CVID,unk,August
CVID_08252023_24,RpL32,18.377,85.443,Y,CVID,unk,August
CVID_08252023_25,RpL32,17.268,85.329,Y,CVID,unk,August
CVID_08252023_26,RpL32,17.343,85.188,Y,CVID,unk,August
CVID_08252023_27,RpL32,17.071,85.210,Y,CVID,unk,August
CVID_08252023_28,RpL32,16.337,85.210,Y,CVID,unk,August
CVID_08252023_29,RpL32,18.125,85.042,Y,CVID,unk,August
CVID_08252023_30,RpL32,17.748,85.183,Y,CVID,unk,August
